Day,No,Word,Meaning,Target_Score,Priority,Source_Type
14,126,travel arrangement,여행 준비,800,3,Intermediate_800
14,127,accumulate,축적하다,800,3,Intermediate_800
14,128,geographic,지리상의,800,3,Intermediate_800
14,129,go through customs,세관을 통과하다,800,3,Intermediate_800
14,130,jet lag,시차증(여행 시 시차로 인한 피로),800,3,Intermediate_800
14,131,memorable,"기억할 만한, 잊혀지지 않는",800,3,Intermediate_800
14,132,memorial,"기념물, 기념의",800,3,Intermediate_800
14,133,precisely,정확히,800,3,Intermediate_800
14,134,round trip,왕복 여행,800,3,Intermediate_800
14,135,runway,활주로,800,3,Intermediate_800
14,136,seasickness,뱃멀미,800,3,Intermediate_800
14,137,sensation,"느낌, 감각",900,4,Advanced_900
14,138,suburban train line,교외로 나가는 열차선,900,4,Advanced_900
14,139,voyage,(원거리) 항해,900,4,Advanced_900
14,140,wildlife,야생 동물,900,4,Advanced_900
14,141,dispense,나누어 주다,900,4,Advanced_900
14,142,presumable,"가정할 수 있는,있음직한",900,4,Advanced_900
14,143,carousel,(공항의) 회전식 수화물 컨베이어,900,4,Advanced_900
14,144,lodging,"임시 숙소,하숙",900,4,Advanced_900
14,145,disembark,(비행기∙배에서) 내리다,900,4,Advanced_900
14,146,remittance,송금,900,4,Advanced_900
14,147,buckle up,안전벨트를 매다,900,4,Advanced_900
14,148,barge,짐배,900,4,Advanced_900
14,149,confer,"협의하다,의논하다",900,4,Advanced_900
14,150,concourse,"중앙 홀,중앙 광장",900,4,Advanced_900
14,151,stall,상품 진열대,900,4,Advanced_900
14,152,airsickness,비행기 멀미,900,4,Advanced_900
14,153,be left unattended,방치되다,900,4,Advanced_900
14,154,prestigious,명성 있는,900,4,Advanced_900
14,155,channel,해협; 수로,900,4,Advanced_900
14,156,deck,갑판,900,4,Advanced_900
14,157,charter plane,전세 비행기,900,4,Advanced_900
14,158,quarantine desk,검역대,900,4,Advanced_900
14,159,aviation,비행,900,4,Advanced_900
14,160,allowance,"허용치; 참작,특별한 고려",900,4,Advanced_900
14,161,impound,(물건을) 압수하다,900,4,Advanced_900
14,162,harbor,항구,900,4,Advanced_900
14,163,motion sickness,(탈것에 의한) 멀미,900,4,Advanced_900
14,164,swap,"맞바꾸다,교환하다",900,4,Advanced_900
14,165,tie the boat to,배를 ~에 정박시키다,900,4,Advanced_900
14,166,life preserver,(구명 조끼 등의) 구명 기구,900,4,Advanced_900
14,167,dock,"선창,부두",900,4,Advanced_900
14,168,turn up,"나타나다,찾게 되다",900,4,Advanced_900
15,1,proposal,"제안,계획",650,1,Headword_650
15,2,alliance,"동맹, 제휴",650,1,Headword_650
15,3,stipulation,계약 조건,650,1,Headword_650
15,4,term,"조건, 임기, 기한",650,1,Headword_650
15,5,compromise,"타협,화해",650,1,Headword_650
15,6,negotiation,"협상,교섭",650,1,Headword_650
15,7,agreement,"계약,협정,합의",650,1,Headword_650
15,8,deadlock,교착 상태,650,1,Headword_650
15,9,review,"검토하다,재조사하다",650,1,Headword_650
15,10,contract,"계약(서),계약하다,수축하다",650,1,Headword_650
15,11,signature,서명,650,1,Headword_650
15,12,originally,"원래,처음에는",650,1,Headword_650
15,13,direction,"방향,지시,감독",650,1,Headword_650
15,14,initially,"처음에,초기에",650,1,Headword_650
15,15,expire,(계약 등이)만료되다,650,1,Headword_650
15,16,collaborate,"협력하다,공동으로 일하다",650,1,Headword_650
15,17,dedicate,"전념하다,헌신하다,바치다",650,1,Headword_650
15,18,revised,"수정된,변경한",650,1,Headword_650
15,19,imperative,"반드시 해야 하는,필수적인",650,1,Headword_650
15,20,cooperatively,"협력하여,협조적으로",650,1,Headword_650
15,21,commission,"수수료,커미션,위원회,(일 등을)의뢰하다,
주문하다",650,1,Headword_650
15,22,omit,"빠트리다,생략하다",650,1,Headword_650
15,23,conflict,"대립,충돌,갈등",650,1,Headword_650
15,24,renew,(계약 등을)갱신하다,650,1,Headword_650
15,25,proficient,"능숙한,능한",650,1,Headword_650
15,26,confidentiality,"기밀,비밀",650,1,Headword_650
15,27,dispute,"분쟁,논쟁",650,1,Headword_650
15,28,objection,"반대,이의",650,1,Headword_650
15,29,define,"규정하다,정의하다",650,1,Headword_650
15,30,impression,인상,650,1,Headword_650
15,31,security,"보안,안전,보호",650,1,Headword_650
15,32,option,선택권,650,1,Headword_650
15,33,proceed,"(일을)진행하다,진척되다",650,1,Headword_650
15,34,modify,"수정하다,일부 변경하다",650,1,Headword_650
15,35,narrow,(범위 등을)좁히다,650,1,Headword_650
15,36,bid,입찰,650,1,Headword_650
15,37,settle,"해결하다,처리하다",650,1,Headword_650
15,38,terminate,"끝내다,종결시키다",650,1,Headword_650
15,39,challenging,"도전적인,힘든",650,1,Headword_650
15,40,foundation,"토대,기초",650,1,Headword_650
15,41,pending,"미결인,미정인,임박한",650,2,Basic_LCRC_650
15,42,backseat,뒷자리,650,2,Basic_LCRC_650
15,43,borrow,빌리다,650,2,Basic_LCRC_650
15,44,bother,괴롭히다,650,2,Basic_LCRC_650
15,45,empty,텅 빈,650,2,Basic_LCRC_650
15,46,exit,출구,650,2,Basic_LCRC_650
15,47,fashion photographer,패션 사진작가,650,2,Basic_LCRC_650
15,48,look after,~를 보살피다,650,2,Basic_LCRC_650
15,49,pair,"한 쌍이 되다, 한 쌍",650,2,Basic_LCRC_650
15,50,per day,하루에,650,2,Basic_LCRC_650
15,51,professor,교수,650,2,Basic_LCRC_650
15,52,proof,증거,650,2,Basic_LCRC_650
15,53,put on,~을 입다(입고 있는 동작),650,2,Basic_LCRC_650
15,54,spray,"뿌리다,분무,물보라",650,2,Basic_LCRC_650
15,55,think of,~을 생각하다,650,2,Basic_LCRC_650
15,56,wear,~을 입다(입은 상태),650,2,Basic_LCRC_650
15,57,climb,"오르다, 상승하다",650,2,Basic_LCRC_650
15,58,deny,부인하다,650,2,Basic_LCRC_650
15,59,escape,"달아나다, 벗어나다",650,2,Basic_LCRC_650
15,60,final,"마지막의,결정적인",650,2,Basic_LCRC_650
15,61,generally,일반적으로,650,2,Basic_LCRC_650
15,62,loose,헐거워진,650,2,Basic_LCRC_650
15,63,meaning,"뜻,의미",650,2,Basic_LCRC_650
15,64,off-season,비수기,650,2,Basic_LCRC_650
15,65,once,"~하자마자,이전에, 한 번",650,2,Basic_LCRC_650
15,66,product,생산품,650,2,Basic_LCRC_650
15,67,quit,"그만두다,중지하다",650,2,Basic_LCRC_650
15,68,sight,"시야,풍경,전망",650,2,Basic_LCRC_650
15,69,volume,"(소리)크기,양,책",800,3,Intermediate_800
15,70,close a deal,계약을 체결하다,800,3,Intermediate_800
15,71,complicate,복잡하게 하다,800,3,Intermediate_800
15,72,dial a number,"전화번호를 돌리다, 전화를 걸다",800,3,Intermediate_800
15,73,disadvantage,불이익,800,3,Intermediate_800
15,74,focus on,~에 집중하다,800,3,Intermediate_800
15,75,for ages,오랫동안,800,3,Intermediate_800
15,76,household,"가족, 가구 세대",800,3,Intermediate_800
15,77,I have no idea.,잘 모르겠어요.,800,3,Intermediate_800
15,78,lock up,(자물쇠를 채워) 보관하다,800,3,Intermediate_800
15,79,make a deposit,"계약금을 치르다, 보증금을 치르다",800,3,Intermediate_800
15,80,make a mistake,실수하다,800,3,Intermediate_800
15,81,peak,"절정, 최고점",800,3,Intermediate_800
15,82,rain check,"우천 교환권, 후일 구매권",800,3,Intermediate_800
15,83,rent out,~을 임대하다,800,3,Intermediate_800
15,84,rental agreement,임대 계약서,800,3,Intermediate_800
15,85,rough,"힘든, 거친",800,3,Intermediate_800
15,86,royalty,저작권 사용료,800,3,Intermediate_800
15,87,run in several directions,여러 방향으로 뻗어 있다,800,3,Intermediate_800
15,88,scare,겁주다,800,3,Intermediate_800
15,89,sign a contract,계약서에 서명하다,800,3,Intermediate_800
15,90,under a contract,계약 하에,800,3,Intermediate_800
15,91,win a contract,계약을 따내다,800,3,Intermediate_800
15,92,agreeable,"기꺼이 동의하는, 기분 좋은",800,3,Intermediate_800
15,93,call out,~를 부르다,800,3,Intermediate_800
15,94,convincing,설득력 있는,800,3,Intermediate_800
15,95,diplomatic,외교상의,800,3,Intermediate_800
15,96,equality,"같음, 평등, 대등",800,3,Intermediate_800
15,97,ethical,"윤리적인, 도덕에 관계된",800,3,Intermediate_800
15,98,hesitate,"망설이다, 머뭇거리다",800,3,Intermediate_800
15,99,in contrast,반대로,800,3,Intermediate_800
15,100,instrumental,(어떤 일을 하는 데) 중요한,800,3,Intermediate_800
15,101,lengthen,"길어지다, 늘이다",800,3,Intermediate_800
15,102,make a move,행동을 취하다,800,3,Intermediate_800
15,103,offend,(규칙을) 위반하다,800,3,Intermediate_800
15,104,opposing,"대립하는, 반대하는",800,3,Intermediate_800
15,105,origin,"시초, 기원",800,3,Intermediate_800
15,106,rational,합리적인,800,3,Intermediate_800
15,107,recognition,인정,800,3,Intermediate_800
15,108,refusal,"거절, 거부",800,3,Intermediate_800
15,109,sarcastic,"풍자적인, 빈정거리는",800,3,Intermediate_800
15,110,selected,"선택된, 선발된",800,3,Intermediate_800
15,111,sort of,"다소, 얼마간, 말하자면",800,3,Intermediate_800
15,112,surely,"틀림없이, 꼭",800,3,Intermediate_800
15,113,surprise,"놀라게 하다, 놀라운 일",800,3,Intermediate_800
15,114,uninterested,"흥미 없는, 무관심한",800,3,Intermediate_800
15,115,verbal,"말의, 구두의",800,3,Intermediate_800
15,116,virtual,사실상의,800,3,Intermediate_800
15,117,within reason,온당한 범위 내에서,800,3,Intermediate_800
15,118,be in agreement,동의하다,800,3,Intermediate_800
15,119,draw up a new agreement,새 계약서를 작성하다,800,3,Intermediate_800
15,120,enclosure,"동봉(한 것), 동봉물, 둘러쌈",800,3,Intermediate_800
15,121,generation gap,세대 차이,800,3,Intermediate_800
15,122,have difficulty (in) -ing,~하는데 어려움을 겪다,800,3,Intermediate_800
15,123,in an attempt to,~하려는 시도로,800,3,Intermediate_800
15,124,in appreciation of,~에 감사하여,800,3,Intermediate_800
15,125,in print,인쇄된,800,3,Intermediate_800
15,126,in summary,요약하면,800,3,Intermediate_800
15,127,lifetime employment,종신 고용,800,3,Intermediate_800
15,128,low-income resident,저소득 주민,800,3,Intermediate_800
15,129,make a bid,입찰하다,800,3,Intermediate_800
15,130,make a contract with,~와 계약을 맺다,800,3,Intermediate_800
15,131,on hand,가까이에,800,3,Intermediate_800
15,132,replica,복제품,800,3,Intermediate_800
15,133,rigid,"엄격한, 완고한",800,3,Intermediate_800
15,134,security deposit,보증금,800,3,Intermediate_800
15,135,sequential,순차적인,800,3,Intermediate_800
15,136,successful candidate,합격자,800,3,Intermediate_800
15,137,take A seriously,A를 진지하게 받아들이다,900,4,Advanced_900
15,138,moderator,"(토론 등의) 사회자, 중재자",900,4,Advanced_900
15,139,solicit,"요청하다, 간청하다",900,4,Advanced_900
15,140,commercial relations,통상 관계,900,4,Advanced_900
15,141,It is no wonder(that),~은 당연하다,900,4,Advanced_900
15,142,relinquish,포기하다,900,4,Advanced_900
15,143,mediation,"조정, 중재",900,4,Advanced_900
15,144,preferential treatment,우대,900,4,Advanced_900
15,145,omission,"생략, 누락",900,4,Advanced_900
15,146,rocky,장애가 많은,900,4,Advanced_900
15,147,credit limit,신용대출 한도액,900,4,Advanced_900
15,148,trustworthy,믿을 수 있는,900,4,Advanced_900
15,149,inconclusively,"결론 없이, 요점 없이",900,4,Advanced_900
15,150,subcontract,하청 계약,900,4,Advanced_900
15,151,recollection,"회상, 회고",900,4,Advanced_900
15,152,embark,"착수하다,나서다",900,4,Advanced_900
15,153,foil,좌절시키다,900,4,Advanced_900
15,154,down payment,"계약금, 첫 할부금",900,4,Advanced_900
15,155,portray,(인물∙풍경을) 그리다,900,4,Advanced_900
15,156,reinstall,재설치하다,900,4,Advanced_900
15,157,annotated,(책 등이) 주석이 달린,900,4,Advanced_900
15,158,impartially,"공명정대하게, 치우치지 않게",900,4,Advanced_900
15,159,think over,숙고하다,900,4,Advanced_900
15,160,repave,(도로를) 재포장하다,900,4,Advanced_900
15,161,originate in,~에서 시작되다,900,4,Advanced_900
15,162,affiliation,합병,900,4,Advanced_900
15,163,subcontractor,"하청인, 하청업자",900,4,Advanced_900
15,164,beside the point,요점을 벗어난,900,4,Advanced_900
15,165,run the risk of,~의 위험을 무릅쓰다,900,4,Advanced_900
15,166,remembrance,추억,900,4,Advanced_900
15,167,arbitration,중재,900,4,Advanced_900
15,168,provision,(조약의) 조항,900,4,Advanced_900
16,1,completely,"전적으로, 완전히",650,1,Headword_650
16,2,refuse,거절하다,650,1,Headword_650
16,3,temporarily,일시적으로,650,1,Headword_650
16,4,dealer,"판매업자, 상인",650,1,Headword_650
16,5,bulk,대량의,650,1,Headword_650
16,6,inventory,"재고품, 재고 목록",650,1,Headword_650
16,7,short,부족한,650,1,Headword_650
16,8,cost,"비용, (비용)이 들다",650,1,Headword_650
16,9,selection,"선택된 것, 정선품",650,1,Headword_650
16,10,commercial,"상업의, 상업적인, 광고",650,1,Headword_650
16,11,order,"주문하다, 주문, 주문품",650,1,Headword_650
16,12,provide,"공급하다, 제공하다",650,1,Headword_650
16,13,contact,"~와 연락하다, 
(상업적 목적으로)교섭하고 있는 사람",650,1,Headword_650
16,14,invoice,송장,650,1,Headword_650
16,15,move,"옮기다, 움직이다, 조치, 수단, 이동, 이사",650,1,Headword_650
16,16,supply,"공급하다, 공급, 비품, 소모품",650,1,Headword_650
16,17,discount,할인,650,1,Headword_650
16,18,distribute,"배포하다, 배급하다",650,1,Headword_650
16,19,acquisition,"인수, 구입한 것",650,1,Headword_650
16,20,assure,"~에게 보장하다, ~을 안심시키다, 장담하다",650,1,Headword_650
16,21,subject,"~의 영향을 받기 쉬운, (동의 등을)조건으로 하는
~에게 (~을) 받게하다",650,1,Headword_650
16,22,seek,"구하다, 찾다",650,1,Headword_650
16,23,satisfactory,만족스러운,650,1,Headword_650
16,24,confirmation,"확인, 확증",650,1,Headword_650
16,25,unable,~할 수 없는,650,1,Headword_650
16,26,payment,"지불(금액), 납입(금액)",650,1,Headword_650
16,27,measure,"대책, 조치, 수단, 측정하다",650,1,Headword_650
16,28,bargain,"특가품, 흥정",650,1,Headword_650
16,29,stock,"재고, 주식",650,1,Headword_650
16,30,affordability,감당할 수 있는 내용,650,1,Headword_650
16,31,clientele,"(집합적)고객들, (변호사·건축가 등의)모든 의뢰인",650,1,Headword_650
16,32,acclaim,"호평, 찬사",650,1,Headword_650
16,33,represent,~을 대표하다,650,1,Headword_650
16,34,rating,"등급, 평가",650,1,Headword_650
16,35,encompass,"포함하다, 둘러싸다",650,1,Headword_650
16,36,finalize,"마무리 짓다, 완결하다",650,1,Headword_650
16,37,market,시장,650,1,Headword_650
16,38,retail,소매,650,1,Headword_650
16,39,commodity,"상품, 산물",650,1,Headword_650
16,40,quote,"견적(액), 견적을 내다",650,1,Headword_650
16,41,consignment,위탁 판매,650,2,Basic_LCRC_650
16,42,checklist,점검표,650,2,Basic_LCRC_650
16,43,client,"고객, 의뢰인",650,2,Basic_LCRC_650
16,44,communicate,의사소통하다,650,2,Basic_LCRC_650
16,45,exchange,"교환, 교환하다",650,2,Basic_LCRC_650
16,46,film studio,영화 제작사,650,2,Basic_LCRC_650
16,47,journal,"신문, 잡지, 일지",650,2,Basic_LCRC_650
16,48,journalist,기자,650,2,Basic_LCRC_650
16,49,magazine,잡지,650,2,Basic_LCRC_650
16,50,newspaper,신문,650,2,Basic_LCRC_650
16,51,newsstand,신문 가판대,650,2,Basic_LCRC_650
16,52,parade,"퍼레이드, 행렬",650,2,Basic_LCRC_650
16,53,publisher,"출판사, 발행자",650,2,Basic_LCRC_650
16,54,reader,독자,650,2,Basic_LCRC_650
16,55,reporter,"보도 기자, 리포터",650,2,Basic_LCRC_650
16,56,sales trend,판매 추세,650,2,Basic_LCRC_650
16,57,comforting,위로가 되는,650,2,Basic_LCRC_650
16,58,excellently,뛰어나게,650,2,Basic_LCRC_650
16,59,export,"수출하다, 수출",650,2,Basic_LCRC_650
16,60,former,예전의,650,2,Basic_LCRC_650
16,61,govern,"통치하다, 지배하다",650,2,Basic_LCRC_650
16,62,government,정부,650,2,Basic_LCRC_650
16,63,import,"수입하다, 수입",650,2,Basic_LCRC_650
16,64,politician,정치인,650,2,Basic_LCRC_650
16,65,politics,"정치, 정치학",650,2,Basic_LCRC_650
16,66,shortly,얼마 안되어,650,2,Basic_LCRC_650
16,67,start,"시작하다, 시작",650,2,Basic_LCRC_650
16,68,supplier,공급자,650,2,Basic_LCRC_650
16,69,unlikely,~일 것 같지 않은,800,3,Intermediate_800
16,70,back away from,"~에서 뒷걸음치다, 물러나다",800,3,Intermediate_800
16,71,be closed for the day,(영업시간이 끝나) 문을 닫다,800,3,Intermediate_800
16,72,be determined to do,~하기로 결심하다,800,3,Intermediate_800
16,73,business day,영업일,800,3,Intermediate_800
16,74,commercial space,상업공간,800,3,Intermediate_800
16,75,day after tomorrow,모레,800,3,Intermediate_800
16,76,front-page story,1면 기사,800,3,Intermediate_800
16,77,give a good price,좋은 가격에 주다,800,3,Intermediate_800
16,78,headline,기사 제목,800,3,Intermediate_800
16,79,in stock,재고가 있는,800,3,Intermediate_800
16,80,lead (up/down) to,"~로 이어지다, ~로 통하다",800,3,Intermediate_800
16,81,make a recording,"녹음하다, 녹화하다",800,3,Intermediate_800
16,82,normal operating hours,정상 영업시간,800,3,Intermediate_800
16,83,on sale,판매되고 있는,800,3,Intermediate_800
16,84,on the market,시판 중인,800,3,Intermediate_800
16,85,out of print,절판된,800,3,Intermediate_800
16,86,out of stock,재고가 없는,800,3,Intermediate_800
16,87,overcharge,"바가지 씌우다, 부당한 값을 요구하다",800,3,Intermediate_800
16,88,payment option,결제 방법,800,3,Intermediate_800
16,89,place an order,주문하다,800,3,Intermediate_800
16,90,put A out for sale,A를 판매하기 위해 내놓다,800,3,Intermediate_800
16,91,retail store,소매점,800,3,Intermediate_800
16,92,run out of,"~을 다 써 버리다, ~이 바닥나다",800,3,Intermediate_800
16,93,sales presentation,제품 소개,800,3,Intermediate_800
16,94,salesperson,"판매원, 외판원",800,3,Intermediate_800
16,95,sold out,매진된,800,3,Intermediate_800
16,96,stay open late,늦게까지 영업하다,800,3,Intermediate_800
16,97,stockroom,물품 보관소,800,3,Intermediate_800
16,98,storage facility,창고 시설,800,3,Intermediate_800
16,99,storeroom,저장실,800,3,Intermediate_800
16,100,take inventory,재고 목록을 만들다,800,3,Intermediate_800
16,101,accordingly,"그에 알맞게, 따라서",800,3,Intermediate_800
16,102,adaptable,적응할 수 있는,800,3,Intermediate_800
16,103,along with,~와 함께,800,3,Intermediate_800
16,104,at the latest,늦어도,800,3,Intermediate_800
16,105,compliant,준수하는,800,3,Intermediate_800
16,106,correspond,"일치하다, 부합하다",800,3,Intermediate_800
16,107,cultivation,"우호 증진, 양성",800,3,Intermediate_800
16,108,do business with,~와 거래하다,800,3,Intermediate_800
16,109,had better do,"~하는 편이 낫다, ~ 해야 한다",800,3,Intermediate_800
16,110,honorable,"고결한, 정직한",800,3,Intermediate_800
16,111,perceptive,통찰력 있는,800,3,Intermediate_800
16,112,reasonably,"합리적으로, 적당하게",800,3,Intermediate_800
16,113,transformation,"변화, 변신",800,3,Intermediate_800
16,114,attain,(목표를) 달성하다,800,3,Intermediate_800
16,115,barter,"물물 교환하다, 물물 교환",800,3,Intermediate_800
16,116,boycott,"불매하다, 불매 운동",800,3,Intermediate_800
16,117,capitalize on,"~을 이용하다, 기회로 삼다",800,3,Intermediate_800
16,118,council,"이사회, 의회",800,3,Intermediate_800
16,119,Department of Commerce,상무부,800,3,Intermediate_800
16,120,depot,"창고, 저장소",800,3,Intermediate_800
16,121,diminish,감소하다,800,3,Intermediate_800
16,122,duty-free,"관세가 없는, 면세의",800,3,Intermediate_800
16,123,election,선거,800,3,Intermediate_800
16,124,exercise one's right,권리를 행사하다,800,3,Intermediate_800
16,125,federal,연방의,800,3,Intermediate_800
16,126,hold power,권력을 쥐다,800,3,Intermediate_800
16,127,inclination,"의향, 뜻",800,3,Intermediate_800
16,128,inevitable,불가피한,800,3,Intermediate_800
16,129,loyal customer,단골 고객,800,3,Intermediate_800
16,130,outside provider,외부 공급자,800,3,Intermediate_800
16,131,poll,여론 조사,800,3,Intermediate_800
16,132,possession,"소유물, 소유",800,3,Intermediate_800
16,133,scarce,부족한,800,3,Intermediate_800
16,134,status,지위,800,3,Intermediate_800
16,135,switch A to B,A를 B를 바꾸다,800,3,Intermediate_800
16,136,wholesaler,도매업자,800,3,Intermediate_800
16,137,withstand,"견디다, 이겨내다",900,4,Advanced_900
16,138,run an article,기사를 게재하다,900,4,Advanced_900
16,139,step down,물러나다,900,4,Advanced_900
16,140,come to power,권력을 잡다,900,4,Advanced_900
16,141,write up,"(사건을) 기록하다, 쓰다",900,4,Advanced_900
16,142,barring,~이 없다면,900,4,Advanced_900
16,143,itemized,항목별로 구분된,900,4,Advanced_900
16,144,protocol,의정서,900,4,Advanced_900
16,145,drawback,"약점, 문제점",900,4,Advanced_900
16,146,parliament,"의회, 국회",900,4,Advanced_900
16,147,peddler,행상인,900,4,Advanced_900
16,148,be closed to the public,일반인 출입이 금지되다,900,4,Advanced_900
16,149,profoundly,깊이,900,4,Advanced_900
16,150,take an action against,~를 고소하다,900,4,Advanced_900
16,151,contend with,~와 다투다,900,4,Advanced_900
16,152,in the prepaid envelope,우편요금이 선납 된 봉투에,900,4,Advanced_900
16,153,cast a ballot,투표하다,900,4,Advanced_900
16,154,nationalize,국영화하다,900,4,Advanced_900
16,155,diversified,"다양한, 여러 가지의",900,4,Advanced_900
16,156,in place of,~을 대신하여,900,4,Advanced_900
16,157,keep track of,~을 계속 알고 있다,900,4,Advanced_900
16,158,breaking news,속보,900,4,Advanced_900
16,159,scarcity,부족,900,4,Advanced_900
16,160,surrender,양도하다; 항복하다,900,4,Advanced_900
16,161,predominantly,"대개, 대부분",900,4,Advanced_900
16,162,facilitator,"조력자, 협력자",900,4,Advanced_900
16,163,summit,정상 회담,900,4,Advanced_900
16,164,third party,제삼자,900,4,Advanced_900
16,165,bureaucracy,관료 제도,900,4,Advanced_900
16,166,constituency,"단골, 고객층; 선거구, 유권자",900,4,Advanced_900
16,167,unsuccessful candidate,"불합격자, 낙선 후보",900,4,Advanced_900
16,168,price quote,견적서,900,4,Advanced_900
17,1,fragile,깨지기 쉬운,650,1,Headword_650
17,2,perishable,부패하기 쉬운,650,1,Headword_650
17,3,deliver,"배달하다, (연설을)하다",650,1,Headword_650
17,4,ensure,"확실하게 하다, 보장하다",650,1,Headword_650
17,5,courier,급송 택배,650,1,Headword_650
17,6,carton,(큰) 판지 상자,650,1,Headword_650
17,7,address,"주소, (어려운 문제 등을) 처리하다, 다루다",650,1,Headword_650
17,8,shipment,"선적, (화물의) 발송, 수송품, 적하물",650,1,Headword_650
17,9,particularly,특히,650,1,Headword_650
17,10,adequately,적절히,650,1,Headword_650
17,11,article,"물품, 물건, 기사, 논설",650,1,Headword_650
17,12,efficient,"(기계·방법 등이) 효과적인, 능률적인",650,1,Headword_650
17,13,agency,"대행 회사, 대리점",650,1,Headword_650
17,14,enclose,"~을 동봉하다,~을 둘러싸다, 에워싸다",650,1,Headword_650
17,15,careful,"조심스러운, 주의 깊은",650,1,Headword_650
17,16,pick up,"~을 찾다, (사람·물건 등을) 도중에서 태우다",650,1,Headword_650
17,17,carry,"지니다, (물품을) 팔다, 가게에 놓다",650,1,Headword_650
17,18,attach,"붙이다, 접착하다, 첨부하다",650,1,Headword_650
17,19,formerly,이전에,650,1,Headword_650
17,20,package,"소포, 꾸러미",650,1,Headword_650
17,21,react,"반응하다, 대응하다",650,1,Headword_650
17,22,content,내용물,650,1,Headword_650
17,23,convenience,"편의, 편리",650,1,Headword_650
17,24,acknowledge,"인정하다, (편지 등의) 수령을 알리다",650,1,Headword_650
17,25,caution,"주의, 조심",650,1,Headword_650
17,26,correspondence,"편지, 통신문",650,1,Headword_650
17,27,separate,"분리하다, 분류하다, 분리된, 따로 떨어진, 독립된",650,1,Headword_650
17,28,remarkable,"현저한, 두드러진",650,1,Headword_650
17,29,handle,"취급하다, 다루다",650,1,Headword_650
17,30,warehouse,"창고, 저장소",650,1,Headword_650
17,31,impose,(세금 등을) 부과하다,650,1,Headword_650
17,32,storage,"보관소, 저장소",650,1,Headword_650
17,33,detach,"분리하다, 떼다",650,1,Headword_650
17,34,envelope,봉투,650,1,Headword_650
17,35,exclusion,"제외, 배제",650,1,Headword_650
17,36,recipient,수신자,650,1,Headword_650
17,37,affix,(우표 등을) 붙이다,650,1,Headword_650
17,38,incorrect,부정확한,650,1,Headword_650
17,39,oblige,"어쩔 수 없이 ~하게 하다, ~에게 강요하다",650,1,Headword_650
17,40,step,"단계, 조치, 수단",650,1,Headword_650
17,41,distinctive,독특한,650,2,Basic_LCRC_650
17,42,discreet,"신중한, 조심스러운, 분별력 있는",650,2,Basic_LCRC_650
17,43,butcher's shop,정육점,650,2,Basic_LCRC_650
17,44,cargo,"화물, 짐",650,2,Basic_LCRC_650
17,45,clinic,"진료소, 상담소",650,2,Basic_LCRC_650
17,46,crate,나무 상자,650,2,Basic_LCRC_650
17,47,flow,"(공급·생산품의) 흐름, 이동, 흐르다",650,2,Basic_LCRC_650
17,48,following week,다음 주,650,2,Basic_LCRC_650
17,49,get a ticket,표를 구하다,650,2,Basic_LCRC_650
17,50,in storage,보관 중인,650,2,Basic_LCRC_650
17,51,load,"짐, 작업량",650,2,Basic_LCRC_650
17,52,mail,"우편물, 우편으로 보내다",650,2,Basic_LCRC_650
17,53,museum,박물관,650,2,Basic_LCRC_650
17,54,parcel,소포,650,2,Basic_LCRC_650
17,55,pick up packages,소포를 찾아가다,650,2,Basic_LCRC_650
17,56,pottery,도자기,650,2,Basic_LCRC_650
17,57,public park,공원,650,2,Basic_LCRC_650
17,58,stamp,"~에 도장을 찍다, 우표",650,2,Basic_LCRC_650
17,59,van,대형 밴,650,2,Basic_LCRC_650
17,60,venue,장소,650,2,Basic_LCRC_650
17,61,weight,"무게, 중량",650,2,Basic_LCRC_650
17,62,barrier,"장애, 장벽",650,2,Basic_LCRC_650
17,63,base,기반,650,2,Basic_LCRC_650
17,64,due date,만기일,650,2,Basic_LCRC_650
17,65,fashion,"방법, 방식",650,2,Basic_LCRC_650
17,66,instructor,강사,650,2,Basic_LCRC_650
17,67,offload,짐을 내리다,650,2,Basic_LCRC_650
17,68,parking pass,주차권,650,2,Basic_LCRC_650
17,69,shipping,"배송, 운송, 선적",800,3,Intermediate_800
17,70,trade,무역,800,3,Intermediate_800
17,71,as of now,현재로서는,800,3,Intermediate_800
17,72,broker,중개인,800,3,Intermediate_800
17,73,canal,"운하, 수로",800,3,Intermediate_800
17,74,carry a large parcel,큰 짐을 운반하다,800,3,Intermediate_800
17,75,closing,"폐쇄, 폐회의, 마감하는",800,3,Intermediate_800
17,76,courier service,택배회사,800,3,Intermediate_800
17,77,door-to-door delivery,택배,800,3,Intermediate_800
17,78,drive off,"(차를)출발시키다, 몰아내다",800,3,Intermediate_800
17,79,drop off,"갖다주다, 내려놓다",800,3,Intermediate_800
17,80,dry cleaner(=drycleaner's),세탁소,800,3,Intermediate_800
17,81,floor manager,매장감독,800,3,Intermediate_800
17,82,hold onto the handrail,난간을 붙잡다,800,3,Intermediate_800
17,83,in transit,운송 중에,800,3,Intermediate_800
17,84,inn,여관,800,3,Intermediate_800
17,85,lab report,실험 보고서,800,3,Intermediate_800
17,86,lab technician,연구실 기술자,800,3,Intermediate_800
17,87,lace,"끈, 끈을 묶다",800,3,Intermediate_800
17,88,legal department,법률부서,800,3,Intermediate_800
17,89,load A onto B,A를 B에 싣다,800,3,Intermediate_800
17,90,load a truck,트럭에 짐을 싣다,800,3,Intermediate_800
